alpha,g_Leak,vSTMD_AUC,vSTMD_F_AUC,vSTMD_AAE,vSTMD_F_AAE
0.27716114518388646,0.35592309644696907,0.4860767980526665,0.6044649298534888,0.7243331057427717,0.5472071897000085
0.4692725541122163,0.25909900399949304,0.4023021613277116,0.6172875218934818,0.531864605365794,0.42650052966985497
0.4484812872676171,0.25777460941477237,0.4098259772033426,0.6146934656454446,0.530033513991566,0.4230325713545112
0.4337008690046016,0.2515658411960995,0.41172056254381595,0.6129006258435941,0.5260988557397912,0.4152754799179016
0.45895889783161287,0.2610396456554294,0.4078626205850197,0.616068537406759,0.5302671178482619,0.42657887702957514
0.5392176573277312,0.3129020026480019,0.37530603334885143,0.6242376674635048,0.54712355892733,0.4853473752137182
0.4400745364354739,0.3884259802499874,0.4189682087457911,0.621479862771351,0.6592070861881861,0.6016649563227151
0.3644408002792388,0.18962128778327253,0.3833372728703348,0.5867336203526589,0.5103760881194299,0.40047077009729254
0.4345702265240838,0.3787559651862309,0.42240870775975625,0.6212464259518441,0.6512002654006657,0.5840556824817671
0.5552169150440505,0.27681996219853705,0.36721060716918896,0.6240782913996736,0.5251147770724623,0.4494930170280009
0.4771331673108653,0.40276506009412294,0.39504082566630605,0.6209351921581455,0.6785285591151545,0.6299606607786298
0.4600309450254397,0.3963967266174498,0.40580363883233,0.621760604882141,0.6710219495732207,0.6175532842869785
0.5503255140137963,0.25241328834892224,0.3657868195941734,0.6235273701032609,0.5196138210817958,0.42696351421565754
0.3621013423772913,0.16481913281101873,0.3598965218293459,0.5808164673427724,0.5125288713356858,0.40532901865738535
0.4973570775586854,0.46078330273860896,0.3653759161300701,0.6128143487922987,0.7860800381223508,0.744900694248442
0.6210088728762955,0.2707911426272539,0.33805113516291063,0.6248990197683181,0.5232336535780542,0.4484595569571173
0.3198812431591719,0.38123708586107,0.48047076920634607,0.6134333893891014,0.7372905386156829,0.5893405645637405
0.3830789127620558,0.29505167768715873,0.44099188768044834,0.6112396912992873,0.5751538307555629,0.4544288478753556
0.4007409487042086,0.3617144523023732,0.4427674963712067,0.6183817244016278,0.6410457355501087,0.5520249562556893
0.3766930058724955,0.2541086418906688,0.42541738141720115,0.603556611248634,0.5348797902506269,0.4170217770547636
0.36304753807003515,0.3017963425962842,0.4478849881225635,0.6094695365265562,0.5871268568497409,0.4632877819589284
0.41203141985878095,0.2173430631053615,0.3987875935067972,0.6035789931919343,0.5151046598743337,0.40148662852455635
0.4202421938051191,0.23063619554547563,0.4036882247154005,0.6072038155744903,0.5219022109466247,0.4033138170942275
0.5470231402307704,0.26137348556525997,0.3695827183006049,0.6239789589524132,0.5209981489214963,0.43219459943198757
0.4258626917097394,0.24211966122210324,0.40842000061363637,0.6095621088023093,0.5223648764042197,0.409520081032061
0.6271162979359317,0.24684279919912328,0.3332212951559935,0.6258098942928338,0.522291925431045,0.4350234198658456
0.5148503332575977,0.38975057797547064,0.37528198959606035,0.6197538903969434,0.6404873953063411,0.6045608430589295
0.3960810971406026,0.2842213109262528,0.4342053055604661,0.6117639326384241,0.5602876193180112,0.44453231520872155
0.4794239947178326,0.257738234497813,0.39812518863031654,0.6178236761126993,0.5292217195339949,0.4262156809514276
0.3530463503353189,0.31703722531031747,0.4546593185792966,0.6098440208341129,0.6066812728144867,0.4849242807242437
0.2538245856545373,0.3420683973362983,0.4842177870753675,0.5958955089170419,0.706888149053546,0.5261117072654822
0.5248589093019428,0.24182210458715803,0.3745184101270584,0.6206474060538035,0.5180420467331522,0.41832811818295024
0.24684014859715045,0.32380456892574516,0.477893013011786,0.5885917769567537,0.6851175493301941,0.5028051410570277
0.5368982978484508,0.24721653915265235,0.3699326667734976,0.6228303239037182,0.5239058539743333,0.4199444807973367
0.23998525984296565,0.3042056705186357,0.46949775449141834,0.5823947705849859,0.6562437419942326,0.47653354374073736
0.23150271549832757,0.28249841478093424,0.45876186342098674,0.5726061215643888,0.6253745076716268,0.46026023066475136
0.24630823978177122,0.24271728086349942,0.4345640795818355,0.5651011789077212,0.5657176419255432,0.43086188517560725
0.2657871661273019,0.23277001773469044,0.42604459964718006,0.5694338468158883,0.5460350635227043,0.42274222805713757
0.279377243373326,0.22580086261629986,0.4198808250169544,0.5722883230918057,0.5356881645911185,0.41841041247671396
0.5745327609974572,0.2702516216563912,0.3581435627951683,0.6243463193582721,0.5226555501011203,0.44544491472988
0.5693217326904229,0.25795803726163563,0.3595586927707382,0.6244017971540258,0.5158293871239171,0.43376235663774215
0.4060632814715965,0.2048788282585089,0.38993689956013955,0.5996301161369757,0.5078646107373473,0.39675732118960644
0.4110687409401341,0.343975703685052,0.4380701557526257,0.6175701992656659,0.6134962519819043,0.5239014878837537
0.26160131643825474,0.27421305159985715,0.4501501213201877,0.580675545882903,0.5949030713981689,0.44387092626588304
0.48518890365918443,0.20319189686793504,0.3696316026059951,0.6121329288539348,0.5190014994156423,0.40050513287207035
0.38043507689756534,0.19375780035335777,0.3851523596106115,0.5916668596290741,0.506727736545303,0.39728672664755244
0.2000696578180852,0.2509007198465555,0.4375305818253072,0.5500507007621166,0.5943020996394109,0.4396039186775623
0.3954371965170834,0.19866087650240574,0.3869173408028119,0.5961411492673699,0.5062359029862119,0.3975398208077758
0.5564336867209679,0.34421524495433864,0.3615309952535649,0.6230429640667233,0.562866733869751,0.5316429770345804
0.41209185208241894,0.28551423574663803,0.4298818905115275,0.6129674369802519,0.5548619870672543,0.44584838957987766
0.5611626336375348,0.3341422913860936,0.36086395728961757,0.6235849931105332,0.5522220823890255,0.5172794269801242
0.521457279509201,0.2729543013138835,0.38413147981903073,0.6225643809023649,0.5279093169554668,0.4410963650858424
0.4149223307746648,0.2332518949323096,0.40657608753493446,0.6068808184823568,0.5217815093997508,0.40601852823288054
0.426104392214842,0.32197578845940683,0.4299770115839525,0.6172301086634593,0.5840434502338672,0.4927727979571895
0.4898018389597957,0.3265354688776951,0.39847997171954447,0.622050832963683,0.5735763156009974,0.5010281165845423
0.23383651696107313,0.24434072410467034,0.4345135938382245,0.5607759537275406,0.5698154214202334,0.4333856570076379
0.5445961725528218,0.35595104019534246,0.3652243359482555,0.6216996595141351,0.5799544978754262,0.5497971154107794
0.3466064445922077,0.28431030003197594,0.44395996066872007,0.6031441005743359,0.571607045022131,0.4461639909771849
0.4440170090564574,0.326341770480112,0.4210858802179943,0.6188811345580607,0.5811265360431088,0.5016479481948426
0.7235771155966868,0.01,0.006191949451950371,0.037313914397688476,0.8836126908524574,0.6247459260244377
0.3889369655374251,0.2636570762604184,0.42696267473608135,0.6081705877969332,0.5452902061027438,0.42411111991182493
0.3835149282317764,0.20255328070378414,0.3914965953096658,0.5952171691164354,0.5061888032655307,0.3978441169155002
0.4695351691645811,0.35013497087239526,0.4061295703978505,0.6220892827156111,0.6010216327159824,0.5378253496962723
0.6094343343962748,0.24713049980992252,0.34015029050470336,0.6251143177871747,0.520077969684387,0.43133583634212735
0.4001941078813317,0.20806561711995727,0.3934298602357367,0.5988340577320609,0.5098934949178996,0.3981846547402298
0.5224899668584168,0.31068069213756366,0.38341691430658675,0.622749232238666,0.5508886078185925,0.48065618399301063
0.595039091251674,0.2485300356002969,0.3460215752204327,0.6250987236562228,0.5214392906458406,0.4295902174212189
0.488603530291442,0.23962896238137546,0.38773002387189665,0.6173581442312155,0.5203550602588207,0.4139766379607026
0.4484008360479714,0.28923885086427925,0.4177900106037041,0.6167175766206807,0.5464574308135779,0.452191191326919
0.39451156434461854,0.3398698622896485,0.44467003146222095,0.6164339060654852,0.6167260157343878,0.518004821611682
0.49442633623831367,0.225946994983723,0.37928344680954273,0.6169298593582283,0.5166717568855292,0.40586978343877883
0.47017347127163395,0.2485750766900555,0.39798667748692934,0.6158743793636936,0.5251478867785452,0.4181360593999523
0.44043845119620223,0.24646275735179385,0.4069408258554452,0.6130013345074833,0.5218108858752273,0.41157957279937873
0.45642541238922246,0.2501068120649373,0.4036800399782136,0.614886804489373,0.5242627938201746,0.417351296498729
0.48055333816744966,0.24767831883206573,0.3938180541645375,0.6171833534762531,0.523220218741593,0.41950676830072037
0.37099157159551305,0.19714176372644493,0.3887451976365345,0.5904758863379334,0.508231042421088,0.39837075854419607
